Row,Column,Gain,Offset
12,126,105,0
12,127,105,0
12,128,105,0
12,129,105,0
12,130,105,0
12,131,105,0
12,132,105,0
12,133,105,0
12,134,105,0
13,0,105,0
13,1,105,0
13,2,105,0
13,3,105,0
13,4,105,0
13,5,105,0
13,6,105,0
13,7,105,0
13,8,105,0
13,9,105,0
13,10,105,0
13,11,105,0
13,12,105,0
13,13,105,0
13,14,105,0
13,15,105,0
13,16,105,0
13,17,105,0
13,18,105,0
13,19,105,0
13,20,105,0
13,21,105,0
13,22,105,0
13,23,105,0
13,24,105,0
13,25,105,0
13,26,105,0
13,27,105,0
13,28,105,0
13,29,105,0
13,30,105,0
13,31,105,0
13,32,105,0
13,33,105,0
13,34,105,0
13,35,105,0
13,36,105,0
13,37,105,0
13,38,105,0
13,39,105,0
13,40,105,0
13,41,105,0
13,42,105,0
13,43,105,0
13,44,105,0
13,45,105,0
13,46,105,0
13,47,105,0
13,48,105,0
13,49,105,0
13,50,105,0
13,51,105,0
13,52,105,0
13,53,105,0
13,54,105,0
13,55,105,0
13,56,105,0
13,57,105,0
13,58,105,0
13,59,105,0
13,60,105,0
13,61,105,0
13,62,105,0
13,63,105,0
13,64,105,0
13,65,105,0
13,66,105,0
13,67,105,0
13,68,105,0
13,69,105,0
13,70,105,0
13,71,105,0
13,72,105,0
13,73,105,0
13,74,105,0
13,75,105,0
13,76,105,0
13,77,105,0
13,78,105,0
13,79,105,0
13,80,105,0
13,81,105,0
13,82,105,0
13,83,105,0
13,84,105,0
13,85,105,0
13,86,105,0
13,87,105,0
13,88,105,0
13,89,105,0
13,90,105,0
13,91,105,0
13,92,105,0
13,93,105,0
13,94,105,0
13,95,105,0
13,96,105,0
13,97,105,0
13,98,105,0
13,99,105,0
13,100,105,0
13,101,105,0
13,102,105,0
13,103,105,0
13,104,105,0
13,105,105,0
13,106,105,0
13,107,105,0
13,108,105,0
13,109,105,0
13,110,105,0
13,111,105,0
13,112,105,0
13,113,105,0
13,114,105,0
13,115,105,0
13,116,105,0
13,117,105,0
13,118,105,0
13,119,105,0
13,120,105,0
13,121,105,0
13,122,105,0
13,123,105,0
13,124,105,0
13,125,105,0
13,126,105,0
13,127,105,0
13,128,105,0
13,129,105,0
13,130,105,0
13,131,105,0
13,132,105,0
13,133,105,0
13,134,105,0
14,0,105,0
14,1,105,0
14,2,105,0
14,3,105,0
14,4,105,0
14,5,105,0
14,6,105,0
14,7,105,0
14,8,105,0
14,9,105,0
14,10,105,0
14,11,105,0
14,12,105,0
14,13,105,0
14,14,105,0
14,15,105,0
14,16,105,0
14,17,105,0
14,18,105,0
14,19,105,0
14,20,105,0
14,21,105,0
14,22,105,0
14,23,105,0
14,24,105,0
14,25,105,0
14,26,105,0
14,27,105,0
14,28,105,0
14,29,105,0
14,30,105,0
14,31,105,0
14,32,105,0
14,33,105,0
14,34,105,0
14,35,105,0
14,36,105,0
14,37,105,0
14,38,105,0
14,39,105,0
14,40,105,0
14,41,105,0
14,42,105,0
14,43,105,0
14,44,105,0
14,45,105,0
14,46,105,0
14,47,105,0
14,48,105,0
14,49,105,0
14,50,105,0
14,51,105,0
14,52,105,0
14,53,105,0
14,54,105,0
14,55,105,0
14,56,105,0
14,57,105,0
14,58,105,0
14,59,105,0
14,60,105,0
14,61,105,0
14,62,105,0
14,63,105,0
14,64,105,0
14,65,105,0
14,66,105,0
14,67,105,0
14,68,105,0
14,69,105,0
14,70,105,0
14,71,105,0
14,72,105,0
14,73,105,0
14,74,105,0
14,75,105,0
14,76,105,0
14,77,105,0
14,78,105,0
14,79,105,0
14,80,105,0
14,81,105,0
14,82,105,0
14,83,105,0
14,84,105,0
14,85,105,0
14,86,105,0
14,87,105,0
14,88,105,0
14,89,105,0
14,90,105,0
14,91,105,0
14,92,105,0
14,93,105,0
14,94,105,0
14,95,105,0
14,96,105,0
14,97,105,0
14,98,105,0
14,99,105,0
14,100,105,0
14,101,105,0
14,102,105,0
14,103,105,0
14,104,105,0
14,105,105,0
14,106,105,0
14,107,105,0
14,108,105,0
14,109,105,0
14,110,105,0
14,111,105,0
14,112,105,0
14,113,105,0
14,114,105,0
14,115,105,0
14,116,105,0
14,117,105,0
14,118,105,0
14,119,105,0
14,120,105,0
14,121,105,0
14,122,105,0
14,123,105,0
14,124,105,0
14,125,105,0
14,126,105,0
14,127,105,0
14,128,105,0
14,129,105,0
14,130,105,0
14,131,105,0
14,132,105,0
14,133,105,0
14,134,105,0
15,0,105,0
15,1,105,0
15,2,105,0
15,3,105,0
15,4,105,0
15,5,105,0
15,6,105,0
15,7,105,0
15,8,105,0
15,9,105,0
15,10,105,0
15,11,105,0
15,12,105,0
15,13,105,0
15,14,105,0
15,15,105,0
15,16,105,0
15,17,105,0
15,18,105,0
15,19,105,0
15,20,105,0
15,21,105,0
15,22,105,0
15,23,105,0
15,24,105,0
15,25,105,0
15,26,105,0
15,27,105,0
15,28,105,0
15,29,105,0
15,30,105,0
15,31,105,0
15,32,105,0
15,33,105,0
15,34,105,0
15,35,105,0
15,36,105,0
15,37,105,0
15,38,105,0
15,39,105,0
15,40,105,0
15,41,105,0
15,42,105,0
15,43,105,0
15,44,105,0
15,45,105,0
15,46,105,0
15,47,105,0
15,48,105,0
15,49,105,0
15,50,105,0
15,51,105,0
15,52,105,0
15,53,105,0
15,54,105,0
15,55,105,0
15,56,105,0
15,57,105,0
15,58,105,0
15,59,105,0
15,60,105,0
15,61,105,0
15,62,105,0
15,63,105,0
15,64,105,0
15,65,105,0
15,66,105,0
15,67,105,0
15,68,105,0
15,69,105,0
15,70,105,0
15,71,105,0
15,72,105,0
15,73,105,0
15,74,105,0
15,75,105,0
15,76,105,0
15,77,105,0
15,78,105,0
15,79,105,0
15,80,105,0
15,81,105,0
15,82,105,0
15,83,105,0
15,84,105,0
15,85,105,0
15,86,105,0
15,87,105,0
15,88,105,0
15,89,105,0
15,90,105,0
15,91,105,0
15,92,105,0
15,93,105,0
15,94,105,0
15,95,105,0
15,96,105,0
15,97,105,0
15,98,105,0
15,99,105,0
15,100,105,0
15,101,105,0
15,102,105,0
15,103,105,0
15,104,105,0
15,105,105,0
15,106,105,0
15,107,105,0
15,108,105,0
15,109,105,0
15,110,105,0
15,111,105,0
15,112,105,0
15,113,105,0
15,114,105,0
15,115,105,0
15,116,105,0
15,117,105,0
15,118,105,0
15,119,105,0
15,120,105,0
15,121,105,0
15,122,105,0
15,123,105,0
15,124,105,0
15,125,105,0
15,126,105,0
15,127,105,0
15,128,105,0
15,129,105,0
15,130,105,0
15,131,105,0
15,132,105,0
15,133,105,0
15,134,105,0
16,0,105,0
16,1,105,0
16,2,105,0
16,3,105,0
16,4,105,0
16,5,105,0
16,6,105,0
16,7,105,0
16,8,105,0
16,9,105,0
16,10,105,0
16,11,105,0
16,12,105,0
16,13,105,0
16,14,105,0
16,15,105,0
16,16,105,0
16,17,105,0
16,18,105,0
16,19,105,0
16,20,105,0
16,21,105,0
16,22,105,0
16,23,105,0
16,24,105,0
16,25,105,0
16,26,105,0
16,27,105,0
16,28,105,0
16,29,105,0
16,30,105,0
16,31,105,0
16,32,105,0
16,33,105,0
16,34,105,0
16,35,105,0
16,36,105,0
16,37,105,0
16,38,105,0
16,39,105,0
16,40,105,0
16,41,105,0
16,42,105,0
16,43,105,0
16,44,105,0
16,45,105,0
16,46,105,0
16,47,105,0
16,48,105,0
16,49,105,0
16,50,105,0
16,51,105,0
16,52,105,0
16,53,105,0
16,54,105,0
16,55,105,0
16,56,105,0
16,57,105,0
16,58,105,0
16,59,105,0
16,60,105,0
16,61,105,0
16,62,105,0
16,63,105,0
16,64,105,0
16,65,105,0
16,66,105,0
16,67,105,0
16,68,105,0
16,69,105,0
16,70,105,0
16,71,105,0
16,72,105,0
16,73,105,0
16,74,105,0
16,75,105,0
16,76,105,0
16,77,105,0
16,78,105,0
16,79,105,0
16,80,105,0
16,81,105,0
16,82,105,0
16,83,105,0
16,84,105,0
16,85,105,0
16,86,105,0
16,87,105,0
16,88,105,0
16,89,105,0
16,90,105,0
16,91,105,0
16,92,105,0
16,93,105,0
16,94,105,0
16,95,105,0
16,96,105,0
16,97,105,0
16,98,105,0
16,99,105,0
16,100,105,0
16,101,105,0
16,102,105,0
16,103,105,0
16,104,105,0
16,105,105,0
16,106,105,0
16,107,105,0
16,108,105,0
16,109,105,0
16,110,105,0
16,111,105,0
16,112,105,0
16,113,105,0
16,114,105,0
16,115,105,0
16,116,105,0
16,117,105,0
16,118,105,0
16,119,105,0
16,120,105,0
16,121,105,0
16,122,105,0
16,123,105,0
16,124,105,0
16,125,105,0
16,126,105,0
16,127,105,0
16,128,105,0
16,129,105,0
16,130,105,0
16,131,105,0
16,132,105,0
16,133,105,0
16,134,105,0
17,0,105,0
17,1,105,0
17,2,105,0
17,3,105,0
17,4,105,0
17,5,105,0
17,6,105,0
17,7,105,0
17,8,105,0
17,9,105,0
17,10,105,0
17,11,105,0
17,12,105,0
17,13,105,0
17,14,105,0
17,15,105,0
17,16,105,0
17,17,105,0
17,18,105,0
17,19,105,0
17,20,105,0
17,21,105,0
17,22,105,0
17,23,105,0
17,24,105,0
17,25,105,0
17,26,105,0
17,27,105,0
17,28,105,0
17,29,105,0
17,30,105,0
17,31,105,0
17,32,105,0
17,33,105,0
17,34,105,0
17,35,105,0
17,36,105,0
17,37,105,0
17,38,105,0
17,39,105,0
17,40,105,0
17,41,105,0
17,42,105,0
17,43,105,0
17,44,105,0
17,45,105,0
17,46,105,0
17,47,105,0
17,48,105,0
17,49,105,0
17,50,105,0
17,51,105,0
17,52,105,0
17,53,105,0
17,54,105,0
17,55,105,0
17,56,105,0
17,57,105,0
17,58,105,0
17,59,105,0
17,60,105,0
17,61,105,0
17,62,105,0
17,63,105,0
17,64,105,0
17,65,105,0
17,66,105,0
17,67,105,0
17,68,105,0
17,69,105,0
17,70,105,0
17,71,105,0
17,72,105,0
17,73,105,0
17,74,105,0
17,75,105,0
17,76,105,0
17,77,105,0
17,78,105,0
17,79,105,0
17,80,105,0
17,81,105,0
17,82,105,0
17,83,105,0
17,84,105,0
17,85,105,0
17,86,105,0
17,87,105,0
17,88,105,0
17,89,105,0
17,90,105,0
17,91,105,0
17,92,105,0
17,93,105,0
17,94,105,0
17,95,105,0
17,96,105,0
17,97,105,0
17,98,105,0
17,99,105,0
17,100,105,0
17,101,105,0
17,102,105,0
17,103,105,0
17,104,105,0
17,105,105,0
17,106,105,0
17,107,105,0
17,108,105,0
17,109,105,0
17,110,105,0
17,111,105,0
17,112,105,0
17,113,105,0
17,114,105,0
17,115,105,0
17,116,105,0
17,117,105,0
17,118,105,0
17,119,105,0
17,120,105,0
17,121,105,0
17,122,105,0
17,123,105,0
17,124,105,0
17,125,105,0
17,126,105,0
17,127,105,0
17,128,105,0
17,129,105,0
17,130,105,0
17,131,105,0
17,132,105,0
17,133,105,0
17,134,105,0
18,0,105,0
18,1,105,0
18,2,105,0
18,3,105,0
18,4,105,0
18,5,105,0
18,6,105,0
18,7,105,0
18,8,105,0
18,9,105,0
18,10,105,0
18,11,105,0
18,12,105,0
18,13,105,0
18,14,105,0
18,15,105,0
18,16,105,0
18,17,105,0
18,18,105,0
18,19,105,0
18,20,105,0
18,21,105,0
18,22,105,0
18,23,105,0
18,24,105,0
18,25,105,0
18,26,105,0
18,27,105,0
18,28,105,0
18,29,105,0
18,30,105,0
18,31,105,0
18,32,105,0
18,33,105,0
18,34,105,0
18,35,105,0
18,36,105,0
18,37,105,0
18,38,105,0
18,39,105,0
18,40,105,0
18,41,105,0
18,42,105,0
18,43,105,0
18,44,105,0
18,45,105,0
18,46,105,0
18,47,105,0
18,48,105,0
18,49,105,0
18,50,105,0
18,51,105,0
18,52,105,0
18,53,105,0
18,54,105,0
18,55,105,0
18,56,105,0
18,57,105,0
18,58,105,0
18,59,105,0
18,60,105,0
18,61,105,0
18,62,105,0
18,63,105,0
18,64,105,0
18,65,105,0
18,66,105,0
18,67,105,0
18,68,105,0
18,69,105,0
18,70,105,0
18,71,105,0
18,72,105,0
18,73,105,0
18,74,105,0
18,75,105,0
18,76,105,0
18,77,105,0
18,78,105,0
18,79,105,0
18,80,105,0
18,81,105,0
18,82,105,0
18,83,105,0
18,84,105,0
18,85,105,0
18,86,105,0
18,87,105,0
18,88,105,0
18,89,105,0
18,90,105,0
18,91,105,0
18,92,105,0
18,93,105,0
18,94,105,0
18,95,105,0
18,96,105,0
18,97,105,0
18,98,105,0
18,99,105,0
18,100,105,0
18,101,105,0
18,102,105,0
18,103,105,0
18,104,105,0
18,105,105,0
18,106,105,0
18,107,105,0
18,108,105,0
18,109,105,0
18,110,105,0
18,111,105,0
18,112,105,0
18,113,105,0
18,114,105,0
18,115,105,0
18,116,105,0
18,117,105,0
18,118,105,0
18,119,105,0
18,120,105,0
18,121,105,0
18,122,105,0
18,123,105,0
18,124,105,0
18,125,105,0
18,126,105,0
18,127,105,0
18,128,105,0
18,129,105,0
18,130,105,0
18,131,105,0
18,132,105,0
18,133,105,0
18,134,105,0
19,0,105,0
19,1,105,0
19,2,105,0
19,3,105,0
19,4,105,0
19,5,105,0
19,6,105,0
19,7,105,0
19,8,105,0
19,9,105,0
19,10,105,0
19,11,105,0
19,12,105,0
19,13,105,0
19,14,105,0
19,15,105,0
19,16,105,0
19,17,105,0
19,18,105,0
19,19,105,0
19,20,105,0
19,21,105,0
19,22,105,0
19,23,105,0
19,24,105,0
19,25,105,0
19,26,105,0
19,27,105,0
19,28,105,0
19,29,105,0
19,30,105,0
19,31,105,0
19,32,105,0
19,33,105,0
19,34,105,0
19,35,105,0
19,36,105,0
19,37,105,0
19,38,105,0
19,39,105,0
19,40,105,0
19,41,105,0
19,42,105,0
19,43,105,0
19,44,105,0
19,45,105,0
19,46,105,0
19,47,105,0
19,48,105,0
19,49,105,0
19,50,105,0
19,51,105,0
19,52,105,0
19,53,105,0
19,54,105,0
19,55,105,0
19,56,105,0
19,57,105,0
19,58,105,0
19,59,105,0
19,60,105,0
19,61,105,0
19,62,105,0
19,63,105,0
19,64,105,0
19,65,105,0
19,66,105,0
19,67,105,0
19,68,105,0
19,69,105,0
19,70,105,0
19,71,105,0
19,72,105,0
19,73,105,0
19,74,105,0
19,75,105,0
19,76,105,0
19,77,105,0
19,78,105,0
19,79,105,0
19,80,105,0
19,81,105,0
19,82,105,0
19,83,105,0
19,84,105,0
19,85,105,0
19,86,105,0
19,87,105,0
19,88,105,0
19,89,105,0
19,90,105,0
19,91,105,0
19,92,105,0
19,93,105,0
19,94,105,0
19,95,105,0
19,96,105,0
19,97,105,0
19,98,105,0
19,99,105,0
19,100,105,0
19,101,105,0
19,102,105,0
19,103,105,0
19,104,105,0
19,105,105,0
19,106,105,0
19,107,105,0
19,108,105,0
19,109,105,0
19,110,105,0
19,111,105,0
19,112,105,0
19,113,105,0
19,114,105,0
19,115,105,0
19,116,105,0
19,117,105,0
19,118,105,0
19,119,105,0
19,120,105,0
19,121,105,0
19,122,105,0
19,123,105,0
19,124,105,0
19,125,105,0
19,126,105,0
19,127,105,0
19,128,105,0
19,129,105,0
19,130,105,0
19,131,105,0
19,132,105,0
19,133,105,0
19,134,105,0
20,0,105,0
20,1,105,0
20,2,105,0
20,3,105,0
20,4,105,0
20,5,105,0
20,6,105,0
20,7,105,0
20,8,105,0
20,9,105,0
20,10,105,0
20,11,105,0
20,12,105,0
20,13,105,0
20,14,105,0
20,15,105,0
20,16,105,0
20,17,105,0
20,18,105,0
20,19,105,0
20,20,105,0
20,21,105,0
20,22,105,0
20,23,105,0
20,24,105,0
20,25,105,0
20,26,105,0
20,27,105,0
20,28,105,0
20,29,105,0
20,30,105,0
20,31,105,0
20,32,105,0
20,33,105,0
20,34,105,0
20,35,105,0
20,36,105,0
20,37,105,0
20,38,105,0
20,39,105,0
20,40,105,0
20,41,105,0
20,42,105,0
20,43,105,0
20,44,105,0
20,45,105,0
20,46,105,0
20,47,105,0
20,48,105,0
20,49,105,0
20,50,105,0
20,51,105,0
20,52,105,0
20,53,105,0
20,54,105,0
20,55,105,0
20,56,105,0
20,57,105,0
20,58,105,0
20,59,105,0
20,60,105,0
20,61,105,0
20,62,105,0
20,63,105,0
20,64,105,0
20,65,105,0
20,66,105,0
20,67,105,0
20,68,105,0
20,69,105,0
20,70,105,0
20,71,105,0
20,72,105,0
20,73,105,0
20,74,105,0
20,75,105,0
20,76,105,0
20,77,105,0
20,78,105,0
20,79,105,0
20,80,105,0
20,81,105,0
20,82,105,0
20,83,105,0
20,84,105,0
20,85,105,0
20,86,105,0
20,87,105,0
20,88,105,0
20,89,105,0
20,90,105,0
20,91,105,0
20,92,105,0
20,93,105,0
20,94,105,0
20,95,105,0
20,96,105,0
20,97,105,0
20,98,105,0
20,99,105,0
20,100,105,0
20,101,105,0
20,102,105,0
20,103,105,0
20,104,105,0
20,105,105,0
20,106,105,0
20,107,105,0
20,108,105,0
20,109,105,0
20,110,105,0
20,111,105,0
20,112,105,0
20,113,105,0
20,114,105,0
20,115,105,0
20,116,105,0
20,117,105,0
20,118,105,0
20,119,105,0
20,120,105,0
20,121,105,0
20,122,105,0
20,123,105,0
20,124,105,0
20,125,105,0
20,126,105,0
20,127,105,0
20,128,105,0
20,129,105,0
20,130,105,0
20,131,105,0
20,132,105,0
20,133,105,0
20,134,105,0
21,0,105,0
21,1,105,0
21,2,105,0
21,3,105,0
21,4,105,0
21,5,105,0
21,6,105,0
21,7,105,0
21,8,105,0
21,9,105,0
21,10,105,0
21,11,105,0
21,12,105,0
21,13,105,0
21,14,105,0
21,15,105,0
21,16,105,0
21,17,105,0
21,18,105,0
21,19,105,0
21,20,105,0
21,21,105,0
21,22,105,0
21,23,105,0
21,24,105,0
21,25,105,0
21,26,105,0
21,27,105,0
21,28,105,0
21,29,105,0
21,30,105,0
21,31,105,0
21,32,105,0
21,33,105,0
21,34,105,0
21,35,105,0
21,36,105,0
21,37,105,0
21,38,105,0
21,39,105,0
21,40,105,0
21,41,105,0
21,42,105,0
21,43,105,0
21,44,105,0
21,45,105,0
21,46,105,0
21,47,105,0
21,48,105,0
21,49,105,0
21,50,105,0
21,51,105,0
21,52,105,0
21,53,105,0
21,54,105,0
21,55,105,0
21,56,105,0
21,57,105,0
21,58,105,0
21,59,105,0
21,60,105,0
21,61,105,0
21,62,105,0
21,63,105,0
21,64,105,0
21,65,105,0
21,66,105,0
21,67,105,0
21,68,105,0
21,69,105,0
21,70,105,0
21,71,105,0
21,72,105,0
21,73,105,0
21,74,105,0
21,75,105,0
21,76,105,0
21,77,105,0
21,78,105,0
21,79,105,0
21,80,105,0
21,81,105,0
21,82,105,0
21,83,105,0
21,84,105,0
21,85,105,0
21,86,105,0
21,87,105,0
21,88,105,0
21,89,105,0
21,90,105,0
21,91,105,0
21,92,105,0
21,93,105,0
21,94,105,0
21,95,105,0
21,96,105,0
21,97,105,0
21,98,105,0
21,99,105,0
21,100,105,0
21,101,105,0
21,102,105,0
21,103,105,0
21,104,105,0
21,105,105,0
21,106,105,0
21,107,105,0
21,108,105,0
21,109,105,0
21,110,105,0
21,111,105,0
21,112,105,0
21,113,105,0
21,114,105,0
21,115,105,0
21,116,105,0
21,117,105,0
21,118,105,0
21,119,105,0
21,120,105,0
21,121,105,0
21,122,105,0
21,123,105,0
21,124,105,0
21,125,105,0
21,126,105,0
21,127,105,0
21,128,105,0
21,129,105,0
21,130,105,0
21,131,105,0
21,132,105,0
21,133,105,0
21,134,105,0
22,0,105,0
22,1,105,0
22,2,105,0
22,3,105,0
22,4,105,0
22,5,105,0
22,6,105,0
22,7,105,0
22,8,105,0
22,9,105,0
22,10,105,0
22,11,105,0
22,12,105,0
22,13,105,0
22,14,105,0
22,15,105,0
22,16,105,0
22,17,105,0
22,18,105,0
22,19,105,0
22,20,105,0
22,21,105,0
22,22,105,0
22,23,105,0
22,24,105,0
22,25,105,0
22,26,105,0
22,27,105,0
22,28,105,0
22,29,105,0
22,30,105,0
22,31,105,0
22,32,105,0
22,33,105,0
22,34,105,0
22,35,105,0
22,36,105,0
22,37,105,0
22,38,105,0
22,39,105,0
22,40,105,0
22,41,105,0
22,42,105,0
22,43,105,0
22,44,105,0
22,45,105,0
22,46,105,0
22,47,105,0
22,48,105,0
22,49,105,0
22,50,105,0
22,51,105,0
22,52,105,0
22,53,105,0
22,54,105,0
22,55,105,0
22,56,105,0
22,57,105,0
22,58,105,0
22,59,105,0
22,60,105,0
22,61,105,0
22,62,105,0
22,63,105,0
22,64,105,0
22,65,105,0
22,66,105,0
22,67,105,0
22,68,105,0
22,69,105,0
22,70,105,0
22,71,105,0
22,72,105,0
22,73,105,0
22,74,105,0
22,75,105,0
22,76,105,0
22,77,105,0
22,78,105,0
22,79,105,0
22,80,105,0
22,81,105,0
22,82,105,0
22,83,105,0
22,84,105,0
22,85,105,0
22,86,105,0
22,87,105,0
22,88,105,0
22,89,105,0
22,90,105,0
22,91,105,0
22,92,105,0
22,93,105,0
22,94,105,0
22,95,105,0
22,96,105,0
22,97,105,0
22,98,105,0
22,99,105,0
22,100,105,0
22,101,105,0
22,102,105,0
22,103,105,0
22,104,105,0
22,105,105,0
22,106,105,0
22,107,105,0
22,108,105,0
22,109,105,0
22,110,105,0
22,111,105,0
22,112,105,0
22,113,105,0
22,114,105,0
22,115,105,0
22,116,105,0
22,117,105,0
22,118,105,0
22,119,105,0
22,120,105,0
22,121,105,0
22,122,105,0
22,123,105,0
22,124,105,0
22,125,105,0
22,126,105,0
22,127,105,0
22,128,105,0
22,129,105,0
22,130,105,0
22,131,105,0
22,132,105,0
22,133,105,0
22,134,105,0
23,0,105,0
23,1,105,0
23,2,105,0
23,3,105,0
23,4,105,0
23,5,105,0
23,6,105,0
23,7,105,0
23,8,105,0
23,9,105,0
23,10,105,0
23,11,105,0
23,12,105,0
23,13,105,0
23,14,105,0
23,15,105,0
23,16,105,0
23,17,105,0
23,18,105,0
23,19,105,0
23,20,105,0
23,21,105,0
23,22,105,0
23,23,105,0
23,24,105,0
23,25,105,0
23,26,105,0
23,27,105,0
23,28,105,0
23,29,105,0
23,30,105,0
23,31,105,0
23,32,105,0
23,33,105,0
23,34,105,0
23,35,105,0
23,36,105,0
23,37,105,0
23,38,105,0
23,39,105,0
23,40,105,0
23,41,105,0
23,42,105,0
23,43,105,0
23,44,105,0
23,45,105,0
23,46,105,0
23,47,105,0
23,48,105,0
23,49,105,0
23,50,105,0
23,51,105,0
23,52,105,0
23,53,105,0
23,54,105,0
23,55,105,0
23,56,105,0
23,57,105,0
23,58,105,0
23,59,105,0
23,60,105,0
23,61,105,0
23,62,105,0
23,63,105,0
23,64,105,0
23,65,105,0
23,66,105,0
23,67,105,0
23,68,105,0
23,69,105,0
23,70,105,0
23,71,105,0
23,72,105,0
23,73,105,0
23,74,105,0
23,75,105,0
23,76,105,0
23,77,105,0
23,78,105,0
23,79,105,0
23,80,105,0
23,81,105,0
23,82,105,0
23,83,105,0
23,84,105,0
23,85,105,0
23,86,105,0
23,87,105,0
23,88,105,0
23,89,105,0
23,90,105,0
23,91,105,0
23,92,105,0
23,93,105,0
23,94,105,0
23,95,105,0
23,96,105,0
23,97,105,0
23,98,105,0
23,99,105,0
23,100,105,0
23,101,105,0
23,102,105,0
23,103,105,0
23,104,105,0
23,105,105,0
23,106,105,0
23,107,105,0
23,108,105,0
23,109,105,0
23,110,105,0
23,111,105,0
23,112,105,0
23,113,105,0
23,114,105,0
23,115,105,0
23,116,105,0
23,117,105,0
23,118,105,0
23,119,105,0
23,120,105,0
23,121,105,0
23,122,105,0
23,123,105,0
23,124,105,0
23,125,105,0
23,126,105,0
23,127,105,0
23,128,105,0
23,129,105,0
23,130,105,0
23,131,105,0
23,132,105,0
23,133,105,0
23,134,105,0
24,0,105,0
24,1,105,0
24,2,105,0
24,3,105,0
24,4,105,0
24,5,105,0
24,6,105,0
24,7,105,0
24,8,105,0
24,9,105,0
24,10,105,0
24,11,105,0
24,12,105,0
24,13,105,0
24,14,105,0
24,15,105,0
24,16,105,0
24,17,105,0
24,18,105,0
24,19,105,0
24,20,105,0
24,21,105,0
24,22,105,0
24,23,105,0
24,24,105,0
24,25,105,0
24,26,105,0
24,27,105,0
24,28,105,0
24,29,105,0
24,30,105,0
24,31,105,0
24,32,105,0
24,33,105,0
24,34,105,0
24,35,105,0
24,36,105,0
24,37,105,0
24,38,105,0
24,39,105,0
24,40,105,0
24,41,105,0
24,42,105,0
24,43,105,0
24,44,105,0
24,45,105,0
24,46,105,0
24,47,105,0
24,48,105,0
24,49,105,0
24,50,105,0
24,51,105,0
24,52,105,0
24,53,105,0
24,54,105,0
24,55,105,0
24,56,105,0
24,57,105,0
24,58,105,0
24,59,105,0
24,60,105,0
24,61,105,0
24,62,105,0
24,63,105,0
24,64,105,0
24,65,105,0
24,66,105,0
24,67,105,0
24,68,105,0
24,69,105,0
24,70,105,0
24,71,105,0
24,72,105,0
24,73,105,0
24,74,105,0
24,75,105,0
24,76,105,0
24,77,105,0
24,78,105,0
24,79,105,0
24,80,105,0
24,81,105,0
24,82,105,0
24,83,105,0
24,84,105,0
24,85,105,0
24,86,105,0
24,87,105,0
24,88,105,0
24,89,105,0
24,90,105,0
24,91,105,0
24,92,105,0
24,93,105,0
24,94,105,0
24,95,105,0
24,96,105,0
24,97,105,0
24,98,105,0
24,99,105,0
24,100,105,0
24,101,105,0
24,102,105,0
24,103,105,0
24,104,105,0
24,105,105,0
24,106,105,0
24,107,105,0
24,108,105,0
24,109,105,0
24,110,105,0
24,111,105,0
24,112,105,0
24,113,105,0
24,114,105,0
24,115,105,0
24,116,105,0
24,117,105,0
24,118,105,0
24,119,105,0
24,120,105,0
24,121,105,0
24,122,105,0
24,123,105,0
24,124,105,0
24,125,105,0
24,126,105,0
24,127,105,0
24,128,105,0
24,129,105,0
24,130,105,0
24,131,105,0
24,132,105,0
24,133,105,0
24,134,105,0
25,0,105,0
25,1,105,0
25,2,105,0
25,3,105,0
25,4,105,0
25,5,105,0
25,6,105,0
25,7,105,0
25,8,105,0
25,9,105,0
25,10,105,0
25,11,105,0
25,12,105,0
25,13,105,0
25,14,105,0
25,15,105,0
25,16,105,0
25,17,105,0
25,18,105,0
25,19,105,0
25,20,105,0
25,21,105,0
25,22,105,0
25,23,105,0
25,24,105,0
25,25,105,0
25,26,105,0
25,27,105,0
25,28,105,0
25,29,105,0
25,30,105,0
25,31,105,0
25,32,105,0
25,33,105,0
25,34,105,0
25,35,105,0
25,36,105,0
25,37,105,0
25,38,105,0
25,39,105,0
25,40,105,0
25,41,105,0
25,42,105,0
25,43,105,0
25,44,105,0
25,45,105,0
25,46,105,0
25,47,105,0
25,48,105,0
25,49,105,0
25,50,105,0
25,51,105,0
25,52,105,0
25,53,105,0
25,54,105,0
25,55,105,0
25,56,105,0
25,57,105,0
25,58,105,0
25,59,105,0
25,60,105,0
25,61,105,0
25,62,105,0
25,63,105,0
25,64,105,0
25,65,105,0
25,66,105,0
25,67,105,0
25,68,105,0
25,69,105,0
25,70,105,0
25,71,105,0
25,72,105,0
25,73,105,0
25,74,105,0
25,75,105,0
25,76,105,0
25,77,105,0
25,78,105,0
25,79,105,0
25,80,105,0
25,81,105,0
25,82,105,0
25,83,105,0
25,84,105,0
25,85,105,0
25,86,105,0
25,87,105,0
25,88,105,0
25,89,105,0
25,90,105,0
25,91,105,0
25,92,105,0
25,93,105,0
25,94,105,0
25,95,105,0
25,96,105,0
25,97,105,0
25,98,105,0
25,99,105,0
25,100,105,0
25,101,105,0
25,102,105,0
25,103,105,0
25,104,105,0
25,105,105,0
25,106,105,0
25,107,105,0
25,108,105,0
25,109,105,0
25,110,105,0
25,111,105,0
25,112,105,0
25,113,105,0
25,114,105,0
25,115,105,0
25,116,105,0
25,117,105,0
25,118,105,0
